Time,P_load,P_g1,P_g2,P_bess,Q_load,Q_g1,Q_g2,Q_bess,freq,volt,w_rotor,T_mech
7.1136,15.209570080866,7.6048290382673,7.6048290382673,-9.4861734682867e-07,5.3846836608124,2.6924938492687,2.6924938492687,-4.3510518692716e-09,59.999986343094,1.0064357370427,0.9999999999994,0.15062282954499
7.1168,15.191988623865,7.5960380637455,7.5960380637455,-9.4957082463453e-07,5.3251986557622,2.6627511513453,2.6627511513453,6.2408344651147e-09,59.999986858125,1.0064357481346,0.9999999999994,0.15061523427134
7.12,15.208573281283,7.6043301892902,7.6043301892902,-9.5971503981697e-07,5.3066870605288,2.6534951587837,2.6534951587837,8.7793507849677e-09,59.999986770112,1.0064357545885,0.9999999999994,0.1506076395175
7.1232,15.242482904374,7.6212849167537,7.6212849167537,-9.6590707893571e-07,5.3343703498414,2.6673366635585,2.6673366635585,2.8049250138182e-11,59.999986208092,1.0064357223617,0.9999999999994,0.15060004528213
7.1264,15.268274167512,7.6341806355567,7.6341806355567,-9.6033983680625e-07,5.3947921801906,2.6975475681696,2.6975475681696,-8.739556273098e-09,59.999986147548,1.0064357791202,0.9999999999994,0.1505924515639
7.1296,15.263632650245,7.6318600753199,7.6318600753199,-9.5038762951481e-07,5.4450399272133,2.7226715846462,2.7226715846462,-6.2365309425402e-09,59.999986972796,1.0064358187113,0.9999999999994,0.15058485836149
7.1328,15.233301452578,7.6166946984028,7.6166946984028,-9.4889188689613e-07,5.4320974259754,2.7162006309289,2.7162006309289,4.3269733469243e-09,59.999986765822,1.0064357496395,0.9999999999994,0.15057726567357
7.136,15.198039866546,7.5990638313384,7.5990638313384,-9.5784873010774e-07,5.3558333975065,2.678068638374,2.678068638374,9.3660259122208e-09,59.999986258464,1.0064357026728,0.9999999999994,0.15056967349883
7.1392,15.195304012902,7.5976956666275,7.5976956666275,-9.6557580031218e-07,5.3125367307427,2.6564201045351,2.6564201045351,2.3734987015434e-09,59.999986214387,1.0064358102656,0.9999999999994,0.15056208183594
7.1424,15.221370659669,7.6107288253796,7.6107288253796,-9.6186064600753e-07,5.3127416298823,2.6565223787449,2.6565223787449,-7.6287263408328e-09,59.999986909318,1.0064358244794,0.9999999999994,0.15055449068358
7.1456,15.25548968717,7.6277883200225,7.6277883200225,-9.51534728892e-07,5.3572753038987,2.6787891164713,2.6787891164713,-7.7806030228732e-09,59.999987049501,1.006435808067,0.9999999999994,0.15054690004044
7.1488,15.27154515164,7.6358162139089,7.6358162139089,-9.4810438970144e-07,5.4196785721448,2.7099908132044,2.7099908132044,2.1033161382757e-09,59.999986557888,1.0064357972264,0.9999999999994,0.1505393099052
7.152,15.253587537965,7.6268376067525,7.6268376067525,-9.5610801774637e-07,5.4512638513599,2.7257836453818,2.7257836453818,9.3014360513595e-09,59.999986937616,1.006435873553,0.9999999999994,0.15053172027656
