t|Main,Vload_3|Load_3,Qload_3|Load_3,Pload_3|Load_3
0.118,1.000104632,-0.165757637,12.15031322
0.119,1.000090116,-0.11364211,12.09883248
0.12,1.000073469,-0.188800664,12.16414187
0.121,1.000058042,-0.031061425,12.28807922
0.122,1.000047045,-0.050438657,12.20614489
0.123,1.000041471,-0.073032697,12.30967353
0.124,1.000034972,0.101406337,12.37482703
0.125,1.000034989,0.023326307,12.29271242
0.126,1.000034516,0.058069504,12.41903969
0.127,1.000033492,0.214870923,12.41935277
0.128,1.00002939,0.103135963,12.37336357
0.129,1.00002824,0.195021583,12.5111
0.13,1.000022544,0.294717381,12.45774068
0.131,1.000017906,0.197182278,12.47102084
0.132,1.000013023,0.338833693,12.59639784
0.133,1.000008456,0.358084391,12.50969341
0.134,1.000003521,0.311087551,12.5811559
0.135,0.999999333,0.482682858,12.66548777
0.136,0.999995183,0.432780606,12.57196812
0.137,0.999991742,0.443033321,12.68135272
0.138,0.999987839,0.615801065,12.70473773
0.139,0.99998246,0.520479392,12.63102809
0.14,0.999978889,0.589231763,12.75676474
0.141,0.999974169,0.726098754,12.71691003
0.142,0.999969563,0.615958264,12.6865761
0.143,0.999968522,0.736019242,12.80816963
0.144,0.999962556,0.797133972,12.71955294
0.145,0.999959504,0.723656114,12.74788166
0.146,0.999954391,0.882286667,12.84283475
0.147,0.999951806,0.863071305,12.73577511
0.148,0.999949675,0.84126757,12.81736035
0.149,0.99994475,1.01542106,12.8647313
0.15,0.999940285,0.937833081,12.77178374
0.151,0.999937452,0.976400647,12.8871462
0.152,0.999931918,1.135083796,12.87525202
0.153,0.999928875,1.026303422,12.81890856
0.154,0.99992515,1.122051141,12.94270957
0.155,0.999919612,1.223793141,12.87303382
0.156,0.999918658,1.127670401,12.86900499
0.157,0.999914845,1.269656678,12.97575603
0.158,0.999910786,1.288609192,12.86830685
0.159,0.999909111,1.238923895,12.91906416
0.16,0.999904252,1.407012437,12.98587079
0.161,0.999902502,1.353183907,12.87547039
0.162,0.9999006,1.358021895,12.97050428
0.163,0.999895452,1.525880718,12.98352031
0.164,0.999892863,1.425563254,12.90119556
0.165,0.999889476,1.489611176,13.01993964
0.166,0.999885477,1.621932358,12.9756326
0.167,0.99988387,1.508297431,12.94222116
0.168,0.999879603,1.62599557,13.05971347
0.169,0.999876487,1.684108423,12.96726423
0.17,0.999872577,1.608668592,12.99122145
0.171,0.99987017,1.765268555,13.07986915
0.172,0.999865921,1.74357366,12.96586661
0.173,0.999863431,1.718733215,13.03969587
0.174,0.999860557,1.88909694,13.07868751
0.175,0.999856625,1.806857978,12.9766589
0.176,0.999853103,1.839365513,13.08345128
0.177,0.999851703,1.991687171,13.06426048
0.178,0.999848632,1.875890951,13.00125955
0.179,0.999845066,1.964099125,13.12004611
0.18,0.999842482,2.0588251,13.04713854
0.181,0.999840848,1.955785482,13.0406025
0.182,0.999837551,2.09132822,13.14585256
0.183,0.999836354,2.104461056,13.03825316
0.184,0.999831784,2.049906052,13.08886565
0.185,0.99982943,2.213607507,13.15502049
0.186,0.999826942,2.155804705,13.04395208
0.187,0.999825261,2.157035214,13.13730352
0.188,0.999822204,2.320978381,13.14774253
0.189,0.999817934,2.216548279,13.062405
0.19,0.99981732,2.275965881,13.17742242
0.191,0.999813795,2.403024401,13.12904365
0.192,0.999812451,2.283339154,13.09140887
0.193,0.999810791,2.394211121,13.20514352
0.194,0.99980503,2.445281309,13.109669
0.195,0.999803606,2.362271839,13.13121439
0.196,0.999801401,2.51127307,13.21850435
0.197,0.999799508,2.482273152,13.10421368
0.198,0.99979612,2.450501352,13.17816085
0.199,0.999795036,2.614481142,13.21790954
0.2,0.999791254,2.526506829,13.1169883
0.201,0.999787142,2.553983524,13.22461445
0.202,0.999787098,2.701714436,13.20615496
0.203,0.999784351,2.581734057,13.14335487
0.204,0.999780412,2.665901624,13.26152071
0.205,0.99977757,2.756453118,13.18752761
0.206,0.999777785,2.648851671,13.17938237
0.207,0.99977392,2.779404916,13.28256503
0.208,0.999773424,2.787070344,13.1728459
0.209,0.999771296,2.726376639,13.2212753
0.21,0.999767107,2.883431885,13.28566094
0.211,0.999767512,2.818667822,13.17339064
0.212,0.99976581,2.812724378,13.26601007
0.213,0.999762147,2.969657457,13.27654916
0.214,0.99976157,2.858516368,13.19182982
0.215,0.999757349,2.911613588,13.30780999
0.216,0.999756409,3.032921353,13.26091865
0.217,0.999754092,2.908031454,13.22478637
0.218,0.999753254,3.014319202,13.33971139
0.219,0.999750915,3.061209241,13.2452993
0.22,0.99974675,2.974189232,13.26717018
0.221,0.999745952,3.119265775,13.35421548
0.222,0.999744204,3.086238097,13.23922857
0.223,0.99974223,3.050081766,13.31193759
0.224,0.999739203,3.20924321,13.35031543
0.225,0.999737888,3.115944321,13.24805118
0.226,0.999736369,3.137638549,13.35442894
0.227,0.99973348,3.279269233,13.33498819
0.228,0.999731791,3.152955459,13.27176197
0.229,0.999729383,3.230724954,13.38995927
0.23,0.99972863,3.31511849,13.3166534
0.231,0.999726411,3.201524396,13.30944664
0.232,0.999725526,3.326597739,13.41391687
0.233,0.999723862,3.329331964,13.30563583
0.234,0.99972141,3.264179097,13.35533363
0.235,0.999718596,3.417220061,13.42079666
0.236,0.999718731,3.348726767,13.30930459
0.237,0.999717425,3.339234123,13.40219965
0.238,0.999714809,3.492629077,13.41258216
0.239,0.999712637,3.377759741,13.32733466
0.24,0.999710717,3.426794005,13.44238128
0.241,0.999710314,3.543675057,13.39445405
0.242,0.999707945,3.413902482,13.35720768
0.243,0.999706997,3.514924736,13.47124017
0.244,0.999706045,3.556297083,13.37627745
0.245,0.999703044,3.463545758,13.39793424
0.246,0.999702212,3.603038659,13.48535702
0.247,0.999699287,3.564635808,13.37115406
0.248,0.999699257,3.523405155,13.44489028
0.249,0.999698745,3.677907328,13.48448366
0.25,0.999695079,3.580390344,13.38347145
0.251,0.999617954,3.673423684,13.60583606
0.252,0.999615037,3.949639492,13.73862516
0.253,0.999608052,3.928145754,13.78052965
0.254,0.999598072,4.07560144,13.97861539
0.255,0.999586578,4.21513471,13.97508283
0.256,0.999582993,4.129472988,14.02195613
0.257,0.99957719,4.277861917,14.16836975
0.258,0.999570784,4.299075126,14.09695616
0.259,0.999568304,4.243074104,14.17175094
0.26,0.999565737,4.40076851,14.25262849
0.261,0.999558764,4.335107163,14.15757451
0.262,0.999556351,4.328369263,14.26217013
0.263,0.999548249,4.48220418,14.28339017
0.264,0.999542485,4.368572148,14.21427048
0.265,0.999535599,4.419327193,14.34322499
0.266,0.99952852,4.539735993,14.30944554
0.267,0.999548044,4.411559652,14.28568206
0.268,0.999586304,4.513639909,14.41017473
0.269,0.999584297,4.557467468,14.32782147
0.27,0.999587953,4.463874291,14.36014253
0.271,0.999590207,4.602875576,14.45556519
0.272,0.999589528,4.563533365,14.35203117
0.273,0.99958769,4.520546223,14.4337326
0.274,0.999588299,4.672517309,14.48043465
0.275,0.999584583,4.57142508,14.3909851
0.276,0.999581749,4.58572108,14.50666262
0.277,0.99957995,4.720179558,14.49603834
0.278,0.999579202,4.586251534,14.44315388
0.279,0.999577425,4.656037574,14.56731176
0.28,0.999578601,4.73267789,14.50143601
0.281,0.999578674,4.609294371,14.5012993
0.282,0.999578135,4.725541942,14.60957396
0.283,0.999578387,4.719945264,14.50727755
0.284,0.999578776,4.6450672,14.56081372
0.285,0.999578163,4.788370871,14.62895874
0.286,0.999580324,4.709577655,14.52333595
0.287,0.999578712,4.689516317,14.6195549
0.288,0.999578893,4.833212535,14.63314264
0.289,0.999577453,4.708217122,14.5535342
0.29,0.999576492,4.746618153,14.67097537
0.291,0.999576185,4.853171657,14.62704839
0.292,0.999577678,4.712761217,14.59511629
0.293,0.999576164,4.803502876,14.7107913
0.294,0.999575398,4.834948214,14.61978491
0.295,0.999574934,4.730627176,14.64441275
0.296,0.999574805,4.859484563,14.73222343
0.297,0.999573261,4.810769046,14.62143063
0.298,0.999573736,4.758703724,14.69604346
0.299,0.999573123,4.902669024,14.73519541
0.3,0.999611798,4.793841406,14.63668477
0.301,0.999014984,4.792615282,14.7114875
0.302,0.999739682,4.903943678,14.68909263
0.303,0.999650407,4.757439363,14.65026254
0.304,0.99906853,4.80646509,14.72560906
0.305,1.000121053,4.870510069,14.6688585
0.306,0.99949312,4.730956822,14.66630536
0.307,0.999362494,4.829749212,14.72948817
0.308,1.00040509,4.815049292,14.65988325
0.309,0.999389484,4.722657048,14.6950335
0.31,0.999804644,4.849038645,14.73162915
0.311,1.000486995,4.766141138,14.66381604
0.312,0.999387951,4.728913115,14.72235935
0.313,1.000275005,4.859338309,14.72563671
0.314,1.000304162,4.724385114,14.67705125
0.315,0.999583018,4.748412035,14.74889789
0.316,1.00077892,4.848450781,14.72056213
0.317,1.000303303,4.702579405,14.69639148
0.318,1.000509662,4.780272647,14.76257037
0.319,1.000687724,4.815265406,14.70476305
0.32,1.000338786,4.69661398,14.70878451
0.321,1.000733362,4.816320762,14.75793354
0.322,1.000707856,4.773329004,14.69008231
0.323,1.000466615,4.705427286,14.72133923
0.324,1.000922536,4.843408655,14.74577945
0.325,1.000612818,4.739387617,14.67957921
0.326,1.000629153,4.730549264,14.73009858
0.327,1.000985477,4.858951762,14.7247702
0.328,1.000542039,4.71765234,14.67376194
0.329,1.000880698,4.770890892,14.73787287
0.33,1.000993335,4.852976668,14.70602341
0.331,1.000578246,4.71323323,14.67936218
0.332,1.001103349,4.81712611,14.74371694
0.333,1.000908894,4.827207093,14.6844132
0.334,1.000668427,4.726114437,14.68436296
0.335,1.001241438,4.865782739,14.7341797
0.336,1.000782136,4.803011946,14.65919076
0.337,1.000934771,4.763117583,14.6900717
0.338,1.001232924,4.911548381,14.71573325
0.339,1.000654922,4.795666344,14.63919797
0.34,1.001143985,4.819559296,14.69559316
0.341,1.001041049,4.943057852,14.68604576
0.342,1.000691224,4.799474868,14.627749
0.343,1.001286206,4.883204441,14.70083994
0.344,1.000878806,4.948604914,14.65526052
0.345,1.000838632,4.81978319,14.63132882
0.346,1.00118234,4.947150597,14.70060416
0.347,1.000775185,4.930564157,14.63042711
0.348,1.000932869,4.856294527,14.64755079
0.349,1.001003255,5.005794935,14.69629412
0.35,1.000737177,4.914942606,14.62055788
0.351,1.000938408,4.902396829,14.67119824
0.352,1.000861718,5.044074651,14.68601961
0.353,1.000769804,4.907654324,14.61935511
0.354,1.000886195,4.958508462,14.68894099
0.355,1.000759694,5.055758269,14.66377879
0.356,1.000799071,4.909758889,14.62333376
0.357,1.000853319,5.013815073,14.69822431
0.358,1.000775757,5.034714146,14.6385614
0.359,1.000829735,4.926700153,14.63530186
0.36,1.000798617,5.064228009,14.69491827
0.361,1.000800597,5.00527402,14.61881226
0.362,1.000823104,4.957313699,14.65303335
0.363,1.000824995,5.103346616,14.68528538
0.364,1.000848111,4.981586977,14.61175186
0.365,1.000870275,4.998519241,14.67450652
0.366,1.000865482,5.120532228,14.66976434
0.367,1.000904434,4.972500154,14.61502048
0.368,1.000872961,5.049223918,14.68963684
0.369,1.000881801,5.108106096,14.647454
0.37,1.000906353,4.972608,14.6257434
0.371,1.000915623,5.094801765,14.69675687
0.372,1.000922594,5.072991887,14.62716465
0.373,1.000942467,4.992821649,14.64385409
0.374,1.000930191,5.13676948,14.69134256
0.375,1.000972754,5.040577036,14.61392003
0.376,1.000994495,5.022768304,14.6637312
0.377,1.001009138,5.159507543,14.67770995
0.378,1.001024487,5.018334398,14.60991185
0.379,1.00104055,5.064862868,14.6800893
0.38,1.001060572,5.158125647,14.6558867
0.381,1.001063386,5.00814869,14.61628325
0.382,1.001073553,5.108961425,14.69262411
0.383,1.001104042,5.126159269,14.63470509
0.384,1.001116915,5.015025528,14.6334546
0.385,1.001161758,5.150429225,14.69527593
0.386,1.001147838,5.088910238,14.61944564
0.387,1.001200176,5.038600941,14.65431556
0.388,1.001163581,5.181836933,14.68486978
0.389,1.001216269,5.057471284,14.61120372
0.39,1.001231561,5.072043002,14.67313447
0.391,1.001259263,5.191691197,14.66814998
0.392,1.001263467,5.040671516,14.61293221
0.393,1.001252377,5.115499341,14.68879072
0.394,1.001295325,5.172214191,14.64715349
0.395,1.001311033,5.034444219,14.62556732
0.396,1.001359996,5.154750909,14.69737604
0.397,1.001384093,5.13076658,14.6284252
0.398,1.001404301,5.048667871,14.64499959
0.399,1.001416089,5.190715678,14.69249571
0.4,1.001440806,5.092120503,14.61527838
0.401,1.001477456,5.073351796,14.66640645
0.402,1.001495048,5.209174463,14.68090474
0.403,1.00153273,5.066853814,14.61346196
0.404,1.001526107,5.112787044,14.68444882
0.405,1.001588204,5.204949251,14.66105254
0.406,1.001593183,5.053683004,14.62085707
0.407,1.001632913,5.153777116,14.69735475
0.408,1.001649572,5.169633999,14.63884658
0.409,1.001687964,5.057252724,14.63663284
0.41,1.00171647,5.191406301,14.69800947
0.411,1.001734122,5.127870911,14.62115674
0.412,1.001766193,5.076196247,14.65673515
0.413,1.001769299,5.218776047,14.68861503
0.414,1.001790254,5.093136231,14.61437755
0.415,1.00185472,5.10728286,14.67821575
0.416,1.001867716,5.226434289,14.67378567
0.417,1.001897752,5.075054519,14.61898379
0.418,1.001889571,5.149540579,14.69443548
0.419,1.001938608,5.205343144,14.65241776
0.42,1.001957863,5.067282661,14.63150306
0.421,1.002017233,5.188011137,14.70414941
0.422,1.002032287,5.163971727,14.63368438
0.423,1.002061038,5.081574514,14.65068474
0.424,1.002061614,5.223449825,14.69811365
0.425,1.002110957,5.124014557,14.620945
0.426,1.002145032,5.104468279,14.67204918
0.427,1.002189545,5.239692011,14.68624443
0.428,1.002203976,5.09635916,14.6202473
0.429,1.002223373,5.141607437,14.69102064
0.43,1.002281476,5.233225589,14.66764969
0.431,1.002291647,5.081020184,14.62790988
0.432,1.002310303,5.1808576,14.70486414
0.433,1.002358027,5.196208206,14.64723257
0.434,1.002363706,5.08380501,14.64556398
0.435,1.002448863,5.218254259,14.707822
0.436,1.002445575,5.154615852,14.63178093
0.437,1.002457182,5.102832395,14.66648664
0.438,1.002500138,5.24503362,14.69782197
0.439,1.00253073,5.118952439,14.62476475
0.44,1.002551671,5.132993058,14.68772634
0.441,1.002612522,5.251707731,14.68375283
0.442,1.002620457,5.098929011,14.62919977
0.443,1.002651183,5.173045037,14.70533398
0.444,1.002680175,5.228618551,14.66342435
0.445,1.002719021,5.090017455,14.64167439
0.446,1.002761533,5.209629629,14.71301029
0.447,1.00276677,5.184130229,14.64265316
0.448,1.002826767,5.101871416,14.66073967
0.449,1.002827607,5.244070478,14.70897906
0.45,1.002873815,5.144286815,14.63221318
0.451,1.002908651,5.12487817,14.68349196
0.452,1.002948334,5.260500888,14.69839622
0.453,1.002967834,5.117129422,14.6325007
0.454,1.003016425,5.162957687,14.70340999
0.455,1.003039651,5.254633028,14.67955975
0.456,1.003057321,5.10203967,14.64040287
0.457,1.003090032,5.201974802,14.71692903
0.458,1.003138582,5.216648466,14.65878052
0.459,1.003161387,5.103995178,14.65673855
0.46,1.003184459,5.238354038,14.71844825
0.461,1.003219653,5.173058474,14.64235859
0.462,1.00323984,5.120857569,14.67818384
0.463,1.003277888,5.263429178,14.71071365
0.464,1.003308954,5.136927139,14.63693165
0.465,1.003335446,5.151133025,14.70066964
0.466,1.003377562,5.26951564,14.69516811
0.467,1.003408219,5.116575247,14.64140491
0.468,1.003432727,5.191246813,14.71736761
0.469,1.00343419,5.247180526,14.6747688
0.47,1.003499152,5.108992084,14.65392883
0.471,1.003548429,5.229145986,14.72506019
0.472,1.003538389,5.203938432,14.65586805
0.473,1.003604204,5.121558929,14.67338002
0.474,1.003604792,5.263462285,14.72110034
0.475,1.003634618,5.162906166,14.64465264
0.476,1.003677338,5.143384767,14.6958997
0.477,1.003730591,5.278331413,14.71019696
0.478,1.003746462,5.13416506,14.64423989
0.479,1.003785373,5.179967926,14.71642505
0.48,1.003798206,5.271046286,14.69180362
0.481,1.00382376,5.117954287,14.65286675
0.482,1.003861689,5.217687983,14.72922799
0.483,1.003895046,5.232586289,14.67164481
0.484,1.003935633,5.120116198,14.67023142
0.485,1.003949793,5.255156675,14.73202057
0.486,1.003996711,5.190572847,14.65615815
0.487,1.00401496,5.138829531,14.69186412
0.488,1.004015775,5.281828359,14.72424944
0.489,1.004066609,5.155163627,14.65004869
0.49,1.004098119,5.16932768,14.71325701
0.491,1.004112334,5.287300542,14.70770869
0.492,1.004171775,5.133666722,14.65374352
0.493,1.004174827,5.208564887,14.73049
0.494,1.004208974,5.263725236,14.68800635
0.495,1.004234241,5.124894585,14.66727011
0.496,1.004278621,5.245244703,14.73928213
0.497,1.004298137,5.219246642,14.6690907
0.498,1.004332464,5.136459654,14.68701824
0.499,1.004348318,5.278598093,14.73528748
0.5,1.004383285,5.177780201,14.65846978
0.501,1.004363209,5.159214782,14.71282193
0.502,1.004025581,5.269587953,14.70295256
0.503,1.004261052,5.119240631,14.67548819
0.504,1.004019172,5.198062936,14.80477881
0.505,1.003385248,5.269454065,14.78623029
0.506,1.00385138,5.138871857,14.7995865
0.507,1.003023572,5.252650963,14.88861395
0.508,1.002351125,5.21744419,14.80975998
0.509,1.002504229,5.138678696,14.83997249
0.51,1.001564319,5.267507098,14.8851131
0.511,1.000829229,5.164810097,14.79277266
0.512,1.000824835,5.154373744,14.86882656
0.513,0.999944135,5.291921526,14.89891719
0.514,0.999768399,5.155878834,14.85901591
0.515,0.999639766,5.21315272,14.9899915
0.516,0.999167619,5.323981866,15.0127883
0.517,0.999669809,5.183959727,15.03158711
0.518,0.999892542,5.293773925,15.17288515
0.519,0.999998365,5.32363995,15.15469496
0.52,1.000103133,5.212781654,15.19805481
0.521,1.000402617,5.343259042,15.29100295
0.522,1.000590401,5.281304786,15.22022764
0.523,1.00083036,5.2282922,15.2792768
0.524,1.001217457,5.363529551,15.31913096
0.525,1.00163994,5.238869252,15.2377997
0.526,1.001909212,5.243727828,15.31733657
0.527,1.002350207,5.360625044,15.31292049
0.528,1.00277474,5.212434635,15.25461616
0.529,1.002813279,5.275521504,15.34318117
0.53,1.003094511,5.335885776,15.29858948
0.531,1.003191794,5.197296582,15.28635587
0.532,1.003062282,5.307920027,15.37384829
0.533,1.002981035,5.288868302,15.30515924
0.534,1.002810236,5.202590048,15.34017572
0.535,1.00240373,5.338555586,15.40612251
0.536,1.002163484,5.246783323,15.32545746
0.537,1.001764231,5.221313138,15.40180769
0.538,1.001502023,5.354968459,15.427573
0.539,1.00123062,5.214312394,15.36641135
0.54,1.001017891,5.251032622,15.45832142
0.541,1.000900452,5.34973449,15.44164885
0.542,1.000916907,5.199098505,15.4086578
0.543,1.000837284,5.288090606,15.50314076
0.544,1.000871615,5.315138056,15.44209531
0.545,1.000904315,5.198354242,15.4436598
0.546,1.000969755,5.323368507,15.51281747
0.547,1.001064534,5.266894735,15.4211499
0.548,1.001129579,5.203402796,15.46504312
0.549,1.001188742,5.341337365,15.49981373
0.55,1.001277934,5.225776182,15.41375135
0.551,1.001339903,5.226776194,15.48110189
0.552,1.00137579,5.347052535,15.47773348
0.553,1.00152487,5.193969241,15.41248997
0.554,1.001478626,5.253012279,15.50062953
0.555,1.001532752,5.320650105,15.44959891
0.556,1.001482789,5.180240009,15.42452721
0.557,1.001458228,5.286908938,15.49661112
0.558,1.001437384,5.271263873,15.41331548
0.559,1.001396319,5.176488915,15.427939
0.56,1.001293466,5.309505864,15.47904705
0.561,1.001287832,5.223313959,15.38165146
0.562,1.001207391,5.190516061,15.43349019
0.563,1.001161686,5.324593618,15.44413252
0.564,1.001068053,5.185923085,15.35860833
0.565,1.001056106,5.215088101,15.43626997
0.566,1.000974644,5.315317569,15.40265932
0.567,1.000936584,5.161678402,15.35227159
0.568,1.00088673,5.246229829,15.42831612
0.569,1.000845731,5.27553912,15.35955748
0.57,1.000785416,5.155859568,15.34925196
0.571,1.000763249,5.277641686,15.41396923
0.572,1.000761605,5.226265658,15.31656725
0.573,1.000758138,5.160864437,15.35171334
0.574,1.000757301,5.299139935,15.37934301
0.575,1.000755498,5.183898872,15.28424085
0.576,1.000747849,5.181320263,15.34886165
0.577,1.000710535,5.302928689,15.33810966
0.578,1.000732567,5.152918281,15.26480373
0.579,1.000701232,5.210325645,15.341261
0.58,1.000729812,5.279496221,15.2865879
0.581,1.000691563,5.135585583,15.2537092
0.582,1.000708395,5.241065514,15.32485521
0.583,1.000684573,5.230246553,15.23688382
0.584,1.00068779,5.136408355,15.24841375
0.585,1.00065175,5.270252836,15.29551877
0.586,1.000685013,5.184307985,15.19575984
0.587,1.000606286,5.147846347,15.24596516
0.588,1.000628296,5.281707636,15.25517496
0.589,1.000601661,5.146838994,15.16867748
0.59,1.000595682,5.176017199,15.2410647
0.591,1.000571855,5.277798906,15.20832823
0.592,1.000567866,5.122494846,15.15680462
0.593,1.000524327,5.205151434,15.23352783
0.594,1.000486976,5.236041846,15.16201789
0.595,1.000484257,5.117134134,15.15055685
0.596,1.000452522,5.239947665,15.21424485
0.597,1.000447882,5.18899297,15.11629098
0.598,1.000397069,5.121193436,15.15222017
0.599,1.000383876,5.259412949,15.18122555
0.6,1.000363223,5.146917498,15.08895204
0.601,1.000339312,5.145775679,15.15130129
0.602,1.00029626,5.269893996,15.14409943
0.603,1.000285979,5.120456838,15.07392119
0.604,1.000287018,5.177807747,15.15690902
0.605,1.000295163,5.249485669,15.10473666
0.606,1.000232474,5.107871099,15.07529311
0.607,1.000250963,5.214768608,15.14868362
0.608,1.000203487,5.205081953,15.06402809
0.609,1.000200615,5.109641059,15.07917056
0.61,1.000170217,5.242989847,15.12994478
0.611,1.000171131,5.159071905,15.03535633
0.612,1.000163537,5.125649393,15.0875928
0.613,1.000177077,5.262363214,15.10338966
0.614,1.000165148,5.127744122,15.02018539
0.615,1.000167588,5.155824429,15.10036122
0.616,1.000158732,5.258095016,15.0689354
0.617,1.000157324,5.105171624,15.02199368
0.618,1.000159715,5.19023043,15.1010323
0.619,1.000128437,5.223678606,15.0364329
0.62,1.000132627,5.104091328,15.02885759
0.621,1.000093135,5.22667901,15.09853709
0.622,1.000111273,5.178864362,15.00603295
0.623,1.000072645,5.114353523,15.04569029
0.624,1.000077953,5.254508159,15.07997269
0.625,1.000062141,5.141531337,14.99092407
0.626,1.000039956,5.138775126,15.06115685
0.627,1.00000503,5.262234388,15.05577296
0.628,0.99999963,5.114575367,14.99064177
0.629,0.999956911,5.173165972,15.07377648
