t|Main,AllBesses,All_LM_Power,all_Loads
3.201,2.8472302540000003,58.5285778,61.375808049999996
3.202,2.8146291,58.57942600799999,61.39405511
3.203,2.7088785939999998,58.388569968000006,61.09744857
3.204,2.86541325,58.58165717600001,61.44707043
3.205,2.779206662,58.524296656,61.303503309999996
3.206,2.769095085,58.39665743199999,61.16575251
3.207,2.8779087949999997,58.614549592,61.49245839
3.208,2.730459862,58.455657095999996,61.18611695
3.209,2.783243348,58.439483048,61.22272639
3.21,2.872021686,58.60771916800001,61.47974086
3.211,2.7268443309999997,58.39711775199999,61.123962090000006
3.212,2.842393032,58.476746392,61.31913942
3.213,2.8473596619999997,58.581660119999995,61.429019780000004
3.214,2.71661799,58.363600000000005,61.080217989999994
3.215,2.8722114750000003,58.530957871999995,61.40316935
3.216,2.822711838,58.51939138400001,61.34210322
3.217,2.778626985,58.352100688,61.13072767
3.218,2.905256692,58.55648056799999,61.46173725
3.219,2.792829983,58.44603635200001,61.23886634
3.22,2.80663983,58.362256759999994,61.16889659
3.221,2.9346870870000004,58.553933904000004,61.488620999999995
3.222,2.7871883559999997,58.362380416,61.14956877
3.223,2.889433656,58.387131904,61.276565559999995
3.224,2.926342418,58.52693612000001,61.45327855
3.225,2.790055095,58.2949248,61.08497989
3.226,2.93024106,58.41842958400001,61.34867065
3.227,2.925921715,58.459487792,61.38540951
3.228,2.836991145,58.262715383999996,61.09970654000001
3.229,2.9727224960000003,58.453303608,61.4260261
3.23,2.887886836,58.398637927999985,61.286524760000006
3.231,2.862374671,58.266876352,61.12925102
3.232,3.003098214,58.473966712,61.477064920000004
3.233,2.861776257,58.32509019999999,61.18686645
3.234,2.9211845820000004,58.30431768799998,61.22550226
3.235,2.985862052,58.48261860000001,61.46848065
3.236,2.838366864,58.26517929599999,61.10354616
3.237,2.957199346,58.338829792000006,61.296029129999994
3.238,2.994091899,58.434991136,61.42908303
3.239,2.8655269370000003,58.219958448,61.08548539
3.24,2.997772571,58.389698704000004,61.38747128
3.241,2.939824581,58.38363246400001,61.32345703
3.242,2.88775536,58.20328499200001,61.09104035
3.243,3.046756918,58.389901256000016,61.43665817
3.244,2.949953503,58.27910111199999,61.22905463
3.245,2.955119316,58.203580607999996,61.158699930000004
3.246,3.056020943,58.40661223199999,61.462633170000004
3.247,2.9135298020000002,58.20639784000001,61.11992764
3.248,3.021985609,58.21579212,61.237777720000004
3.249,3.099946232,58.341699952,61.44164618
3.25,2.980814585,58.109213464,61.09002805
3.251,3.120499785,58.22391809599999,61.344417889999995
3.252,3.092145637,58.287649256,61.3797949
3.253,2.972423178,58.108341344,61.08076452
3.254,3.0897958880000003,58.32934616,61.41914205
3.255,2.965308093,58.33088057600001,61.296188660000006
3.256,2.898727743,58.244612032000006,61.143339780000005
3.257,2.964835266,58.516478576,61.48131383
3.258,2.7750958619999997,58.414603903999996,61.189699770000004
3.259,2.787221274,58.427886128000004,61.21510740000001
3.26,2.841172006,58.63531892000002,61.47649093
3.261,2.6625710610000004,58.459549887999984,61.12212094
3.262,2.751390078,58.545938208,61.29732829
3.263,2.757344405,58.665291487999994,61.42263589000001
3.264,2.62425602,58.44397876,61.06823479
3.265,2.77660196,58.60243467200001,61.379036629999995
3.266,2.726350251,58.604133352000005,61.33048361
3.267,2.6689662849999998,58.431115432000006,61.10008171
3.268,2.808943797,58.628122464,61.43706626
3.269,2.716232095,58.511285752,61.227517840000004
3.27,2.7375379520000003,58.408972,61.14650995
3.271,2.877250645,58.59073969600001,61.46799034
3.272,2.737253057,58.40498036000001,61.142233430000005
3.273,2.834163633,58.41478183200001,61.24894546
3.274,2.84046825,58.59160888000001,61.432077129999996
3.275,2.6731279900000002,58.383139992,61.05626799
3.276,2.792447466,58.52370708,61.31615454
3.277,2.775155365,58.591991856,61.36714722000001
3.278,2.67941493,58.402385008,61.08179993
3.279,2.801954255,58.59237336,61.394327610000005
3.28,2.6985730720000003,58.57589952,61.27447259
3.281,2.641014783,58.456769376000004,61.097784159999996
3.282,2.7712044020000004,58.68149526399999,61.45269965999999
3.283,2.618971483,58.55757612000001,61.17654761
3.284,2.677408388,58.527686808,61.205095189999994
3.285,2.72872302,58.72418416800001,61.45290719
3.286,2.5748073309999997,58.51982290400001,61.09463023
3.287,2.677630539,58.5910424,61.26867294
3.288,2.712398399,58.69850364799999,61.410902050000004
3.289,2.5850581449999996,58.482314024,61.06737217
3.29,2.732926853,58.62720923199999,61.360136080000004
3.291,2.6778995439999997,58.63956800799998,61.31746755
3.292,2.611994354,58.45511474400001,61.067109099999996
3.293,2.770911745,58.645868968,61.41678071
3.294,2.670241644,58.54678278400001,61.217024429999995
3.295,2.695623856,58.44757013600001,61.143193999999994
3.296,2.8036601919999997,58.64313834400001,61.446798529999995
3.297,2.668788146,58.456465247999986,61.125253400000005
3.298,2.758765008,58.46168016000001,61.220445170000005
3.299,2.833456202,58.60780344800001,61.441259650000006
3.3,2.688184744,58.38815018399999,61.07633493000001
3.301,2.82335083,58.49955616,61.32290699
3.302,2.801552905,58.565044016,61.36659692
3.303,2.699174519,58.359114296000016,61.05828882
3.304,2.850374478,58.537034704,61.38740918
3.305,2.777296119,58.50342580799999,61.28072193
3.306,2.741194033,58.366871,61.10806504
3.307,2.862434516,58.583931936,61.44636645
3.308,2.722481319,58.447688343999985,61.170169650000005
3.309,2.769273092,58.40687256799999,61.17614566
3.31,2.858719818,58.586810672000006,61.44553049
3.311,2.7015832179999997,58.38976450400001,61.091347709999994
3.312,2.8089913170000003,58.454117112,61.263108429999996
3.313,2.8229714120000002,58.576311664,61.39928307
3.314,2.6873365209999998,58.355774,61.04311052
3.315,2.8350189830000003,58.507273463999994,61.34229245
3.316,2.7924603340000003,58.52722424,61.31968456
3.317,2.722030091,58.35266148,61.07469157
3.318,2.8546081489999997,58.558913776,61.41352193
3.319,2.7464473309999997,58.469664696,61.21611203
3.32,2.750399804,58.372515535999995,61.12291533
3.321,2.877949375,58.563619111999984,61.441568489999995
3.322,2.730109241,58.396156328000004,61.126265569999994
3.323,2.813893695,58.399078584,61.21297228
3.324,2.864259259,58.563794632,61.42805388
3.325,2.714340623,58.336094392,61.050435019999995
3.326,2.8470941539999997,58.44852984800001,61.295624010000004
3.327,2.8389625560000002,58.51471764000001,61.353680190000006
3.328,2.735131303,58.31942235999999,61.054553659999996
3.329,2.868137163,58.499165904,61.36730306
3.33,2.793911265,58.472535664000006,61.26644693
3.331,2.7465070000000003,58.33024554399999,61.07675254
3.332,2.8942108849999997,58.537044944,61.43125583
3.333,2.753342129,58.41531046400001,61.16865259
3.334,2.8030643719999997,58.36866845600001,61.17173282
3.335,2.875164763,58.56203814399999,61.437202909999996
3.336,2.728588571,58.349442456000006,61.07803103
3.337,2.830104423,58.408757231999985,61.23886166
3.338,2.867543665,58.52225499999999,61.38979867
3.339,2.731014681,58.31404512799999,61.04505981
3.34,2.868184879,58.45795076000001,61.326135640000004
3.341,2.823100191,58.487908839999996,61.311009029999994
3.342,2.731479556,58.307287584,61.038767140000004
3.343,2.881414924,58.509062824000004,61.390477749999995
3.344,2.7654774929999997,58.433799872,61.199277370000004
3.345,2.769882,58.34152655999999,61.11140856
3.346,2.868900751,58.549515536,61.41841629
3.347,2.7295691050000004,58.377593903999994,61.10716301
3.348,2.789309753,58.38303708,61.17234684
3.349,2.860903425,58.54586652,61.406769950000005
3.35,2.702306447,58.33799385600001,61.04030031
3.351,2.838553631,58.442299768,61.2808534
3.352,2.8261092779999997,58.51827517599999,61.34438445
3.353,2.7066374250000003,58.310051032,61.01668846
3.354,2.854807526,58.482239816,61.33704734
3.355,2.790386571,58.453189152,61.243575740000004
3.356,2.754740024,58.30471565599999,61.05945569000001
3.357,2.891948574,58.50803466399999,61.39998324
3.358,2.774169548,58.3726686,61.14683814000001
3.359,2.799971143,58.3205266,61.120497740000005
3.36,2.899359106,58.503644720000004,61.40300382
3.361,2.740075671,58.30704556,61.04712123
3.362,2.855300481,58.35728559199999,61.21258607
3.363,2.8863710019999997,58.477602464000014,61.363973470000005
3.364,2.737477794,58.25710085600001,60.99457866
3.365,2.875084828,58.40328937599999,61.27837421
3.366,2.848080458,58.43101031999999,61.27909077
3.367,2.7763111360000003,58.242690104000005,61.01900124
3.368,2.931468692,58.43193574399999,61.36340444
3.369,2.846721315,58.338617064,61.18533838
3.37,2.824824645,58.241168904,61.06599354000001
3.371,2.95235368,58.42908554400002,61.381439209999996
3.372,2.816350817,58.257166088000005,61.0735169
3.373,2.91136712,58.23324569599999,61.14461282
3.374,2.997883884,58.38324258400001,61.38112646
3.375,2.841931422,58.146827024,60.98875845
3.376,2.952160452,58.260090552,61.212251020000004
3.377,2.942039391,58.34896334400001,61.29100273
3.378,2.82270842,58.159735216,60.98244364
3.379,2.9566895630000003,58.345815872,61.30250543
3.38,2.889083495,58.33539624000001,61.22447974000001
3.381,2.84010015,58.19072515200001,61.030825300000004
3.382,2.9992265810000003,58.39057300000001,61.389799579999995
3.383,2.867422446,58.28342780000001,61.15085025
3.384,2.8974042730000003,58.231871528,61.1292758
3.385,2.964698688,58.44620032,61.410899
3.386,2.7913466619999996,58.251609159999994,61.04295582
3.387,2.8722830569999998,58.31850029600001,61.190783360000005
3.388,2.90182711,58.452559984,61.354387089999996
3.389,2.7477012370000002,58.25965345600001,61.00735469
3.39,2.866626511,58.40928128000001,61.27590778999999
3.391,2.820924369,58.464151136,61.28507551
3.392,2.705987996,58.290694175999995,60.99668217
3.393,2.869286871,58.486136384000005,61.35542325
3.394,2.765670588,58.416451424,61.18212200000001
3.395,2.762873454,58.310200392000006,61.07307385
3.396,2.864718873,58.518433512,61.38315238
3.397,2.728731784,58.347245823999984,61.07597761
3.398,2.7841128680000002,58.337229343999994,61.12134221000001
3.399,2.845511534,58.517177399999994,61.36268894
3.4,2.662619035,58.33245136800001,60.99507039
3.401,2.776750979,58.441220343999994,61.217971330000005
3.402,2.765059845,58.54429945599999,61.30935929
3.403,2.639306791,58.33648587200001,60.97579266
3.404,2.783655742,58.511759912,61.29541565
3.405,2.701220937,58.514183552000006,61.21540449
3.406,2.628082203,58.390978776,61.01906099
3.407,2.730935904,58.621569008,61.352504919999994
3.408,2.574025344,58.531512096000014,61.10553744
3.409,2.620309012,58.45362792000002,61.073936939999996
3.41,2.753397217,58.629353919999986,61.38275114
3.411,2.642004616,58.407435095999986,61.049439719999995
3.412,2.760147149,58.427710120000015,61.18785726
3.413,2.833606872,58.532413608000006,61.36602048
3.414,2.729497259,58.275937096,61.005434359999995
3.415,2.867779243,58.40064815200002,61.2684274
3.416,2.849644213,58.42911350399999,61.27875772
3.417,2.76068639,58.236967768,60.99765416
3.418,2.882871969,58.45313698400001,61.33600896
3.419,2.7875950840000003,58.40063952000001,61.18823461
3.42,2.7556647080000003,58.29808556,61.05375027
3.421,2.862783298,58.52423804,61.38702133
3.422,2.711403519,58.38165315999999,61.09305668
3.423,2.752978375,58.38440838399999,61.13738675
3.424,2.81716986,58.57030733599999,61.38747719
3.425,2.669228642,58.354993304,61.02422195
3.426,2.7691213030000004,58.456416919999995,61.225538220000004
3.427,2.7724032210000003,58.54997617599999,61.32237939
3.428,2.653605101,58.334958224,60.98856333
3.429,2.7821991710000002,58.515756207999985,61.29795538
3.43,2.731126159,58.504464424,61.23559058
3.431,2.677102639,58.340410464,61.01751311
3.432,2.8122251560000002,58.553020151999995,61.3652453
3.433,2.6908986290000003,58.444699656000004,61.13559827
3.434,2.706034045,58.3755344,61.08156845
3.435,2.803160059,58.580102104,61.38326216
3.436,2.6591953640000003,58.383843072,61.043038440000004
3.437,2.7405516629999997,58.427436368000016,61.16798803
3.438,2.781661578,58.565076536,61.34673811
3.439,2.6473511629999997,58.343248712,60.99059987
3.44,2.7661399529999997,58.484856272,61.250996220000005
3.441,2.749628308,58.52956253600001,61.279190840000005
3.442,2.661381143,58.33165866399999,60.99303981
3.443,2.798865419,58.533957951999994,61.33282337
3.444,2.706072956,58.477940128,61.18401308
3.445,2.680599608,58.35732938400001,61.037928990000005
3.446,2.796239569,58.577014952000006,61.37325452
3.447,2.663304362,58.41959153599999,61.08289591
3.448,2.712305535,58.402985952,61.115291479999996
3.449,2.786898142,58.579408392,61.366306529999996
3.45,2.639726407,58.366582760000014,61.00630917
3.451,2.740154565,58.46294538400001,61.20309994
3.452,2.7551602429999997,58.56352896800001,61.3186892
3.453,2.6362484840000002,58.346070592,60.98231908
3.454,2.766515134,58.52315883199999,61.28967397
3.455,2.7080220710000003,58.520632368,61.22865443
3.456,2.645852764,58.35728824800002,61.003141
3.457,2.7713137989999996,58.574831072,61.346144869999996
3.458,2.660539315,58.46696323999999,61.12750255
3.459,2.673502033,58.39072698400001,61.06422902
3.46,2.777396791,58.58992752,61.36732431
3.461,2.631798484,58.400271831999994,61.03207031
3.462,2.7078576099999996,58.43778559999999,61.14564322
3.463,2.7558725510000004,58.58455507999999,61.34042763
3.464,2.620461812,58.36008999199999,60.9805518
3.465,2.740030141,58.49750321599999,61.23753335
3.466,2.72027556,58.549529872,61.26980543
3.467,2.624803343,58.35194807200001,60.97675141
3.468,2.754047184,58.553496328,61.307543519999996
3.469,2.675648591,58.499016664,61.174665250000004
3.47,2.649835642,58.37137264799999,61.021208290000004
3.471,2.774904286,58.584171072,61.359075360000006
3.472,2.640104058,58.435208616000004,61.07531267
3.473,2.684211174,58.41117706400001,61.095388240000005
3.474,2.761607787,58.592758888,61.354366690000006
3.475,2.614874653,58.376941512000016,60.99181617000001
3.476,2.7153138549999998,58.46434277600001,61.17965664
3.477,2.732405359,58.56683632,61.29924168
3.478,2.6100943049999996,58.34884365599999,60.95893796000001
3.479,2.737428043,58.521773208000006,61.25920125
3.48,2.691206038,58.52423235999999,61.215438400000004
3.481,2.628484137,58.35462965599999,60.9831138
3.482,2.76332352,58.565632912000005,61.328956440000006
3.483,2.650855156,58.46906943199998,61.11992459
3.484,2.6585314230000003,58.386725464,61.04525688
3.485,2.7605406090000004,58.59367936,61.35421997
3.486,2.616559487,58.40572559999999,61.02228508
3.487,2.69085287,58.434351623999994,61.12520449
3.488,2.742939527,58.579560104,61.322499629999996
3.489,2.606878043,58.35407628000001,60.96095433
3.49,2.7266585909999996,58.4830806,61.209739199999994
3.491,2.719161967,58.536878608,61.25604058
3.492,2.625891911,58.331350832,60.957242740000005
3.493,2.766842854,58.52496611200001,61.291808970000005
3.494,2.687989135,58.475402696,61.16339183000001
3.495,2.6602737349999996,58.338015584,60.998289320000005
3.496,2.785092435,58.55082398399999,61.335916420000004
3.497,2.657905047,58.400745712,61.05865077
3.498,2.705710411,58.366013448,61.07172385
3.499,2.795084609,58.54147838400001,61.336562990000004
3.5,2.659295117,58.321912282,60.9812074
3.501,2.767078995,58.392270968,61.15934997
3.502,2.799528823,58.490765824,61.29029465
3.503,2.6868518229999996,58.261032096,60.947883919999995
3.504,2.819731696,58.42958048000001,61.249312180000004
3.505,2.762908091,58.445872335999994,61.208780430000004
3.506,2.680421922,58.28707372000001,60.96749563
3.507,2.7910684420000003,58.51969032,61.31075876
3.508,2.6661239610000003,58.444119008000015,61.11024297
3.509,2.65239964,58.37331081600001,61.02571044999999
3.51,2.743982088,58.59431292,61.338295
3.511,2.586916884,58.426869312,61.013786200000006
3.512,2.649401577,58.459464200000006,61.10886578
3.513,2.700389993,58.619426056,61.31981604
3.514,2.562278885,58.394068016,60.9563469
3.515,2.684898909,58.51357281600001,61.19847172
3.516,2.6828940980000002,58.564652056,61.24754615
3.517,2.595263438,58.347540848,60.942804280000004
3.518,2.740200757,58.52909190399999,61.269292660000005
3.519,2.6784247519999997,58.473509744000005,61.151934489999995
3.52,2.654782053,58.322798304,60.97758037
3.521,2.7954600540000003,58.521041272,61.31650133000001
3.522,2.682649205,58.36705288000001,61.04970209
3.523,2.7367140489999997,58.314647095999995,61.05136116
3.524,2.833955627,58.489285344,61.32324097
3.525,2.698019626,58.2698438,60.96786342
3.526,2.793476854,58.34229924800001,61.135776099999994
3.527,2.807940779,58.46584502399999,61.2737858
3.528,2.6643234390000003,58.264050520000005,60.928373959999995
3.529,2.7652787930000002,58.45397153599999,61.219250329999994
3.53,2.7010497940000002,58.497808856,61.19885865
3.531,2.6067008449999998,58.3447916,60.95149245
3.532,2.7178355969999997,58.580746976,61.29858257
3.533,2.590974659,58.518989792000006,61.10996444999999
3.534,2.572689821,58.44033933600001,61.01302915
3.535,2.670806821,58.65809068800001,61.32889752
3.536,2.524964832,58.481330959999994,61.00629578
3.537,2.5980715500000002,58.490481488,61.088553039999994
3.538,2.664983458,58.637289007999996,61.30227247
3.539,2.5314367300000002,58.403469191999996,60.93490591
3.54,2.655212822,58.51078918399999,61.166002
3.541,2.66078695,58.567432880000005,61.22821983
3.542,2.571684803,58.34596908000002,60.917653879999996
3.543,2.719982064,58.525936968,61.24591903999999
3.544,2.656642155,58.48324735199999,61.13988951
3.545,2.6281107219999997,58.329755728,60.95786646
3.546,2.763727077,58.536765704,61.30049279
3.547,2.646919082,58.394094096,61.04101317
3.548,2.691753844,58.339876656,61.031630500000006
3.549,2.7896348599999996,58.52129783200001,61.31093269
3.55,2.651358359,58.308932072,60.96029043
3.551,2.7514690570000004,58.37064468,61.12211374
3.552,2.784496475,58.487150112,61.27164659
3.553,2.6607691530000004,58.261267976,60.92203713
3.554,2.788377467,58.41992590400001,61.20830336
3.555,2.74848112,58.440973416000006,61.18945453
3.556,2.673282476,58.25753137599999,60.93081385
3.557,2.807364217,58.466018000000005,61.27338222
3.558,2.708701647,58.38096092799999,61.08966257
3.559,2.7057897840000003,58.27654308,60.98233286000001
3.56,2.820409916,58.48341670399999,61.30382661
3.561,2.681661785,58.30801905599999,60.98968084
3.562,2.749841447,58.313341944,61.06318339
3.563,2.814195001,58.474258439999986,61.28845344
3.564,2.675153171,58.250601432,60.92575461
3.565,2.789391232,58.3653036,61.15469483
3.566,2.786490718,58.43789715999999,61.22438788
3.567,2.682676271,58.227683847999984,60.91036012
3.568,2.815844624,58.412922352,61.22876698
3.569,2.7515855599999997,58.382872352,61.13445791
3.57,2.71100627,58.23141209599999,60.942418360000005
3.571,2.842837155,58.443663448,61.286500600000004
3.572,2.722733914,58.314822736,61.03755665
3.573,2.755842812,58.258312408,61.01415521
3.574,2.847720383,58.450400208000005,61.298120589999996
3.575,2.702934987,58.244800016,60.947735
3.576,2.792336937,58.303600599999996,61.09593752
3.577,2.8262715920000003,58.426371416,61.25264301
3.578,2.6967287669999997,58.20377145600001,60.90050023
3.579,2.822656222,58.356457391999996,61.179113619999995
3.58,2.793481828,58.38446945599999,61.17795128
3.581,2.7136927259999997,58.19729569599998,60.91098843
3.582,2.849184587,58.40422808800001,61.25341267
3.583,2.753193492,58.330921344,61.08411484
3.584,2.745794005,58.222617576,60.96841158
3.585,2.857928246,58.434828216000014,61.29275645999999
3.586,2.71817207,58.26668418399999,60.98485625
3.587,2.7791232160000003,58.266813975999995,61.045937190000004
3.588,2.8489544220000003,58.429397424,61.27835184
3.589,2.7056609199999997,58.20705864000001,60.91271957000001
3.59,2.817429125,58.31132070400001,61.12874983
3.591,2.821792093,58.393455072,61.215247160000004
3.592,2.712633772,58.180608216,60.89324198999999
3.593,2.8469549489999997,58.363635288000005,61.21059023000001
3.594,2.7834200520000003,58.343828336,61.1272484
3.595,2.736395805,58.18804416,60.924439969999995
3.596,2.8633664459999997,58.402310344,61.26567678
3.597,2.7442788709999997,58.280774672,61.025053539999995
3.598,2.773148615,58.21839330400001,60.99154191
3.599,2.873289298,58.410992576000005,61.28428188
3.6,2.730375447,58.207380784,60.93775624
3.601,2.8250534600000003,58.25262362400001,61.07767708
3.602,2.869253637,58.378703079999994,61.24795672
3.603,2.744414229,58.147413568,60.8918278
3.604,2.876292824,58.289542088000005,61.16583491
3.605,2.852786371,58.317014288,61.16980066
3.606,2.7748564150000004,58.12008016800001,60.89493657
3.607,2.914279401,58.318011416,61.23229082
3.608,2.829974698,58.24068352,61.07065822
3.609,2.822754924,58.119695416000006,60.94245035
3.61,2.944973624,58.324984672000014,61.26995828999999
3.611,2.811482884,58.15840085600001,60.96988372999999
3.612,2.877018047,58.14590518400001,61.02292323
3.613,2.9503665640000003,58.314830136000005,61.26519669
3.614,2.814350841,58.090013608,60.904364449999996
3.615,2.926554303,58.186105408,61.112659719999996
3.616,2.937247852,58.26704533600001,61.20429319
3.617,2.8303453760000004,58.04900484,60.879350220000006
3.618,2.969553538,58.220824431999986,61.19037798
3.619,2.924587219,58.19567,61.12025723
3.62,2.884009555,58.02244431999999,60.90645387
3.621,3.027777329,58.22218280800001,61.24996014
3.622,2.9231410049999997,58.09463671999999,61.01777772
3.623,2.952315112,58.019098288,60.971413399999996
3.624,3.03794205,58.230623272,61.26856533
3.625,2.8704994790000002,58.05761536,60.92811484
3.626,2.920123941,58.138191039999995,61.05831499
3.627,2.9250332830000003,58.31006576800001,61.23509905
3.628,2.757736786,58.123944456,60.88168124
3.629,2.8469652500000002,58.299334703999996,61.14629995
3.63,2.7934250240000003,58.376154536,61.16957956
3.631,2.680113845,58.20785569600001,60.88796955
3.632,2.7987173079999996,58.428320616,61.22703792
3.633,2.702085481,58.374992416,61.0770779
3.634,2.686927837,58.25136629600001,60.93829414
3.635,2.805930634,58.46006671999999,61.26599737
3.636,2.676882192,58.296167256,60.973049450000005
3.637,2.735740897,58.27158712800001,61.00732802
3.638,2.820432502,58.431087791999985,61.251520289999995
3.639,2.685868891,58.20197256,60.88784146
3.64,2.8052888129999998,58.279588919999995,61.08487772
3.641,2.830616951,58.36552612000001,61.19614307
3.642,2.725279949,58.137466088,60.86274605
3.643,2.866769141,58.303595480000006,61.17036462
3.644,2.823481426,58.287234448,61.11071586
3.645,2.776287018,58.114119152,60.890406170000006
3.646,2.904589691,58.33178421600001,61.236373910000005
3.647,2.779438292,58.23835939999999,61.01779769
3.648,2.7748355140000003,58.187525759999986,60.96236127
3.649,2.855487349,58.411691583999996,61.26717894
3.65,2.691101678,58.240064792,60.93116647
3.651,2.7607850550000004,58.29192125600001,61.05270632
3.652,2.789015152,58.453426584,61.24244175
3.653,2.6403011469999997,58.244178047999995,60.8844792
3.654,2.75013714,58.391933511999994,61.14207066
3.655,2.7253464259999998,58.442246464,61.167592889999995
3.656,2.6397814110000004,58.236849872,60.87663127
3.657,2.779409476,58.426973544000006,61.206383020000004
3.658,2.701948817,58.3653352,61.06728402
3.659,2.682356348,58.23416326400001,60.91651961
3.66,2.81111631,58.438874240000004,61.24999055
3.661,2.685486302,58.27814100799999,60.96362731
3.662,2.746198807,58.242862544,60.98906136
3.663,2.825128951,58.420821224,61.24595017
3.664,2.682819295,58.207411848,60.89023114
3.665,2.7838611,58.301780136,61.08564125
3.666,2.799669627,58.402798439999984,61.20246806
3.667,2.686759939,58.18241871200001,60.869178649999995
3.668,2.820080494,58.35084496000001,61.170925440000005
3.669,2.771721269,58.352158728,61.12388
3.67,2.707283124,58.18645845599998,60.89374158
3.671,2.8405591,58.399656776000015,61.240215879999994
3.672,2.731381441,58.29459291199999,61.02597436
3.673,2.751992447,58.203591239999994,60.9555837
3.674,2.8540375740000004,58.40576887999999,61.25980645999999
3.675,2.711047037,58.21856972,60.929616769999996
3.676,2.7825436359999998,58.25520300800001,61.03774665
3.677,2.832048578,58.398661248,61.23070983
3.678,2.698415004,58.173924096,60.8723391
3.679,2.8202956009999998,58.300498039999994,61.120793639999995
3.68,2.805615241,58.359431632,61.16504687
3.681,2.706103867,58.162984312,60.869088170000005
3.682,2.8400886290000003,58.363040968,61.203129610000005
3.683,2.763608067,58.312398439999996,61.076006500000005
3.684,2.7437030829999998,58.173495248,60.91719834
3.685,2.864644167,58.38695375999999,61.251597929999996
3.686,2.7369835719999998,58.243000408,60.97998398
3.687,2.7773650219999997,58.21719753600001,60.99456255
3.688,2.8623396540000003,58.39527712799999,61.257616780000006
3.689,2.720358342,58.178413616,60.89877196
3.69,2.82638005,58.24971061600001,61.07609067
3.691,2.847690083,58.35918662400001,61.20687671
3.692,2.723187265,58.140475824000006,60.86366308
3.693,2.852712104,58.31154732800001,61.16425944
3.694,2.8079420510000004,58.31643171999998,61.12437377
3.695,2.748759639,58.136630159999996,60.8853898
3.696,2.8815550969999997,58.344041975999986,61.22559708
3.697,2.7752865929999997,58.252023392000005,61.02730998999999
3.698,2.776568217,58.17146844799999,60.94803667
3.699,2.884100723,58.37698115199999,61.261081870000005
3.7,2.74173212,58.19214444800001,60.93387657
3.701,2.822260543,58.20747508,61.02973563
3.702,2.87410281,58.364112111999994,61.238214920000004
3.703,2.7325000939999997,58.14392912800001,60.87642922
3.704,2.84596978,58.27419093599998,61.12016071
3.705,2.836750148,58.334451936,61.17120208
3.706,2.7441515240000003,58.123897007999986,60.868048529999996
3.707,2.880977595,58.31209176800001,61.19306936
3.708,2.8059803160000003,58.272611552,61.078591880000005
3.709,2.766507731,58.140555479999996,60.907063199999996
3.71,2.8926045890000003,58.354227488,61.246832080000004
3.711,2.765265778,58.211734832,60.97700061
3.712,2.814407315,58.16461992,60.97902723
3.713,2.896193868,58.354490600000005,61.250684469999996
3.714,2.7500010130000003,58.147347712,60.89734872
3.715,2.8419094109999996,58.22944439999999,61.07135381
3.716,2.867850678,58.341172432,61.20902311
3.717,2.748412352,58.11693239200001,60.86534475
3.718,2.8810630440000002,58.274143903999985,61.15520694
3.719,2.839238514,58.29171204,61.13095055
3.72,2.763163497,58.12061416,60.88377766
3.721,2.898537548,58.330907808,61.22944536
3.722,2.796929842,58.23903059999999,61.035960440000004
3.723,2.8066238610000003,58.13362784000002,60.9402517
3.724,2.911111849,58.340538208,61.251650049999995
3.725,2.771368609,58.163444720000015,60.93481333
3.726,2.835225748,58.187544816000006,61.02277057
3.727,2.895862533,58.340575984,61.23643851
3.728,2.759109692,58.116498095999994,60.87560778
3.729,2.8775142750000002,58.22868519999999,61.106199489999995
3.73,2.872343001,58.30138835999999,61.173731360000005
3.731,2.76317616,58.10098,60.86415616
3.732,2.8991458440000004,58.295117184,61.19426303
3.733,2.831207081,58.25568611199999,61.08689319
3.734,2.80405584,58.098837736,60.90289357
3.735,2.930424166,58.307103992,61.237528160000004
3.736,2.813962313,58.168753352,60.982715670000005
3.737,2.8493191270000002,58.12552535999999,60.974844489999995
3.738,2.951954865,58.30082820799999,61.25278306
3.739,2.8223951720000002,58.07784875200001,60.90024392000001
3.74,2.9386433309999997,58.11992629600001,61.05856962
3.741,2.981888047,58.22777517600001,61.20966322
3.742,2.860166121,57.998465895999985,60.85863202
3.743,2.987876359,58.159519832,61.14739618
3.744,2.943654349,58.185078776000005,61.12873312000001
3.745,2.8619198040000002,58.01084942400001,60.87276924
3.746,2.975891302,58.23527780799999,61.21116911
3.747,2.859813695,58.17998256800001,61.03979627
3.748,2.827974998,58.109022992,60.93699798
3.749,2.92623522,58.33506155999999,61.26129678
3.75,2.773398009,58.174524631999994,60.947922629999994
3.751,2.8384660139999998,58.180075015999996,61.01854103
3.752,2.895847258,58.350233759999995,61.246081010000005
3.753,2.751759946,58.129723727999995,60.88148367000001
3.754,2.867335808,58.24182885599999,61.109164660000005
3.755,2.878223568,58.302215231999995,61.1804388
3.756,2.78890715,58.07214010400001,60.86104726
3.757,2.937172674,58.237162544,61.17433522
3.758,2.885736027,58.19879842400001,61.08453445999999
3.759,2.844139304,58.048394295999984,60.89253360000001
3.76,2.9712404799999996,58.267593632,61.23883412
3.761,2.829402677,58.155766632,60.985169299999995
3.762,2.841817669,58.118835752,60.96065340999999
3.763,2.9002750720000003,58.34596607999999,61.24624116
3.764,2.728265008,58.174889736000004,60.90315475
3.765,2.78975995,58.26942036000001,61.059180299999994
3.766,2.804059358,58.417141408000006,61.22120076
3.767,2.660781601,58.209700048,60.870481639999994
3.768,2.777889319,58.36761719999999,61.14550652
